movie_id,rank,votes,title,originalTitle,year,rating,titleType,isAdult,runtime,genres
tt7547410,438.0,31382.0,Dora and the Lost City of Gold,Dora and the Lost City of Gold,2019.0,6.1,movie,0,102.0,"Action, Adventure, Comedy           "
tt9086228,437.0,31386.0,Gretel & Hansel,Gretel & Hansel,2020.0,5.5,movie,0,87.0,"Fantasy, Horror, Mystery           "
tt7098658,439.0,31360.0,Raazi,Raazi,2018.0,7.7,movie,0,138.0,"Action, Drama, Thriller           "
tt5198068,418.0,32744.0,Wolfwalkers,WolfWalkers,2020.0,8.0,movie,0,103.0,"Animation, Adventure, Family           "
tt4799066,430.0,32019.0,Midnight Sun,Midnight Sun,2018.0,6.6,movie,0,91.0,"Drama, Romance           "
tt3721964,448.0,30595.0,Gringo,Gringo,2018.0,6.1,movie,0,111.0,"Action, Comedy, Crime           "
tt3317234,446.0,30880.0,"Game Over, Man!","Game Over, Man!",2018.0,5.4,movie,0,101.0,"Action, Comedy           "
tt7485048,416.0,32771.0,Super 30,Super 30,2019.0,7.9,movie,0,154.0,"Biography, Drama           "
tt8242084,442.0,31151.0,My Spy,My Spy,2020.0,6.3,movie,0,99.0,"Action, Comedy           "
tt11057644,451.0,30459.0,The Christmas Chronicles: Part Two,The Christmas Chronicles: Part Two,2020.0,6.0,movie,0,112.0,"Adventure, Comedy, Family           "
tt10530176,407.0,33611.0,The Call,Kol,2020.0,7.1,movie,0,112.0,"Crime, Horror, Mystery           "
tt3907584,426.0,32329.0,All the Bright Places,All the Bright Places,2020.0,6.5,movie,0,107.0,"Drama, Romance           "
tt10362466,423.0,32475.0,After We Collided,After We Collided,2020.0,5.0,movie,0,105.0,"Drama, Romance           "
tt7137380,455.0,30022.0,Destroyer,Destroyer,2018.0,6.2,movie,0,121.0,"Action, Crime, Drama           "
tt6987770,449.0,30524.0,Destination Wedding,Destination Wedding,2018.0,6.0,movie,0,87.0,"Comedy, Drama, Romance           "
tt5501104,447.0,30649.0,Border,Gräns,2018.0,7.0,movie,0,110.0,"Crime, Drama, Fantasy           "
tt4068576,436.0,31570.0,The Nightingale,The Nightingale,2018.0,7.3,movie,0,136.0,"Adventure, Drama, Thriller           "
tt4995776,457.0,29841.0,The Red Sea Diving Resort,Operation Brothers,2019.0,6.6,movie,0,129.0,"Drama, History, Thriller           "
tt7019842,435.0,31614.0,96,96,2018.0,8.5,movie,0,158.0,"Drama, Romance           "
tt5929754,460.0,29373.0,Wildlife,Wildlife,2018.0,6.8,movie,0,105.0,Drama           
tt9016974,432.0,31843.0,Synchronic,Synchronic,2019.0,6.2,movie,0,102.0,"Crime, Drama, Horror           "
tt8108274,419.0,32686.0,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,2020.0,7.5,movie,0,135.0,"Action, Biography, Drama           "
tt6218358,456.0,29937.0,Calibre,Calibre,2018.0,6.8,movie,0,101.0,"Drama, Thriller           "
tt6857166,465.0,28608.0,Book Club,Book Club,2018.0,6.1,movie,0,104.0,"Comedy, Drama, Romance           "
tt6095472,453.0,30207.0,The Angry Birds Movie 2,The Angry Birds Movie 2,2019.0,6.4,movie,0,97.0,"Animation, Action, Adventure           "
tt6436726,459.0,29563.0,7500,7500,2019.0,6.3,movie,0,93.0,"Action, Drama, Thriller           "
tt1308728,468.0,28520.0,The Happytime Murders,The Happytime Murders,2018.0,5.4,movie,0,91.0,"Action, Comedy, Crime           "
tt7634968,471.0,28344.0,What Men Want,What Men Want,2019.0,5.3,movie,0,117.0,"Comedy, Fantasy, Romance           "
tt8954732,466.0,28562.0,The Princess Switch,The Princess Switch,2018.0,6.0,movie,0,101.0,"Comedy, Drama, Family           "
tt6535880,454.0,30071.0,Haunt,Haunt,2019.0,6.3,movie,0,92.0,"Horror, Thriller           "
tt3089630,463.0,28621.0,Artemis Fowl,Artemis Fowl,2020.0,4.2,movie,0,95.0,"Adventure, Family, Fantasy           "
tt7946422,470.0,28387.0,Prospect,Prospect,2018.0,6.3,movie,0,100.0,"Adventure, Drama, Sci-Fi           "
tt6527426,473.0,28114.0,Zero,Zero,2018.0,5.2,movie,0,164.0,"Comedy, Drama, Romance           "
tt8130968,469.0,28499.0,Badla,Badla,2019.0,7.8,movie,0,118.0,"Crime, Drama, Mystery           "
tt10003008,415.0,32793.0,The Rental,The Rental,2020.0,5.7,movie,0,88.0,"Drama, Horror, Mystery           "
tt12749596,443.0,31074.0,Host,Host,2020.0,6.5,movie,0,57.0,"Horror, Mystery           "
tt9614460,486.0,27207.0,Chhapaak,Chhapaak,2020.0,5.3,movie,0,120.0,"Biography, Drama           "
tt2126357,474.0,28000.0,Second Act,Second Act,2018.0,5.8,movie,0,103.0,"Comedy, Drama, Romance           "
tt10161886,478.0,27524.0,The Prom,The Prom,2020.0,5.9,movie,0,130.0,"Comedy, Drama, Musical           "
tt6285944,461.0,29108.0,The Banker,The Banker,2020.0,7.3,movie,0,120.0,"Biography, Drama           "
tt10964430,462.0,28756.0,Thappad,Thappad,2020.0,7.0,movie,0,142.0,Drama           
tt2762506,476.0,27892.0,Bacurau,Bacurau,2019.0,7.3,movie,0,131.0,"Action, Adventure, Horror           "
tt6269368,467.0,28542.0,The Clovehitch Killer,The Clovehitch Killer,2018.0,6.5,movie,0,109.0,"Crime, Drama, Mystery           "
tt0859635,491.0,26897.0,Super Troopers 2,Super Troopers 2,2018.0,6.0,movie,0,99.0,"Comedy, Crime, Mystery           "
tt6768578,482.0,27281.0,Dogman,Dogman,2018.0,7.2,movie,0,103.0,"Crime, Drama, Thriller           "
tt7772582,464.0,28608.0,Never Rarely Sometimes Always,Never Rarely Sometimes Always,2020.0,7.4,movie,0,101.0,Drama           
tt7961060,472.0,28218.0,Dragon Ball Super: Broly,Doragon bôru chô: Burorî,2018.0,7.7,movie,0,100.0,"Animation, Action, Adventure           "
tt4504044,492.0,26802.0,The Prodigy,The Prodigy,2019.0,5.9,movie,0,92.0,"Fantasy, Horror, Mystery           "
tt6288124,477.0,27589.0,"Don't Worry, He Won't Get Far on Foot","Don't Worry, He Won't Get Far on Foot",2018.0,6.8,movie,0,114.0,"Biography, Comedy, Drama           "
tt7748244,487.0,27187.0,Mortal World,Ölümlü Dünya,2018.0,7.6,movie,0,107.0,"Action, Comedy, Crime           "
tt9477520,458.0,29793.0,Asuran,Asuran,2019.0,8.4,movie,0,141.0,"Action, Drama           "
tt9252468,484.0,27254.0,Mosul,Mosul,2019.0,7.1,movie,0,101.0,"Action, Drama, War           "
tt4648786,479.0,27478.0,Harriet,Harriet,2019.0,6.7,movie,0,125.0,"Action, Biography, Drama           "
tt9072352,483.0,27276.0,Relic,Relic,2020.0,6.0,movie,0,89.0,"Drama, Horror, Mystery           "
tt10521092,452.0,30276.0,The Forgotten Battle,De slag om de Schelde,2020.0,7.1,movie,0,124.0,"Drama, War           "
tt3152592,488.0,27171.0,Scoob!,Scoob!,2020.0,5.6,movie,0,93.0,"Animation, Adventure, Comedy           "
tt6116856,495.0,26553.0,The Night Comes for Us,The Night Comes for Us,2018.0,6.9,movie,0,121.0,"Action, Thriller           "
tt8851668,498.0,26372.0,The Lovebirds,The Lovebirds,2020.0,6.1,movie,0,86.0,"Action, Comedy, Crime           "
tt6348138,496.0,26509.0,Missing Link,Missing Link,2019.0,6.7,movie,0,93.0,"Animation, Adventure, Comedy           "
tt9354944,475.0,27912.0,Jexi,Jexi,2019.0,6.0,movie,0,84.0,"Comedy, Romance, Sci-Fi           "
tt10065694,480.0,27430.0,Antebellum,Antebellum,2020.0,5.8,movie,0,105.0,"Drama, Horror, Mystery           "
tt7218518,494.0,26569.0,Pad Man,Padman,2018.0,7.9,movie,0,140.0,"Biography, Comedy, Drama           "
tt7329656,490.0,26919.0,47 Meters Down: Uncaged,47 Meters Down: Uncaged,2019.0,5.0,movie,0,90.0,"Adventure, Drama, Horror           "
tt3612126,493.0,26680.0,The Grudge,The Grudge,2020.0,4.4,movie,0,94.0,"Fantasy, Horror           "
tt2011311,497.0,26458.0,The Outsider,The Outsider,2018.0,6.2,movie,0,120.0,"Action, Crime, Drama           "
tt5867314,450.0,30465.0,The Empty Man,The Empty Man,2020.0,6.2,movie,0,137.0,"Horror, Mystery, Thriller           "
tt9691136,481.0,27364.0,Shadow in the Cloud,Shadow in the Cloud,2020.0,5.0,movie,0,83.0,"Action, Horror, War           "
tt6521876,499.0,26148.0,Jay and Silent Bob Reboot,Jay and Silent Bob Reboot,2019.0,5.6,movie,0,105.0,"Action, Adventure, Comedy           "
tt8266310,,,,Blinded by the Light,,,movie,0,,
tt5316540,,,,Close,,,movie,0,,
tt9340860,489.0,27154.0,Let Him Go,Let Him Go,2020.0,6.7,movie,0,113.0,"Crime, Drama, Thriller           "
tt10199590,,,,Les misérables,,,movie,0,,
tt6628102,,,,Ahlat Agaci,,,movie,0,,
